"order_id","region","destination_city","category","payment_method","sales_amount","quantity","return_status","customer_type","order_date","discount_pct"
ORD-104404,Northeast,Boston,Electronics,Debit Card,482.71000,4,Returned,Returning,2024-04-23,5
ORD-104405,South,Houston,Fashion,Paypal,178.51000,3,Not Returned,Returning,2024-12-09,10
ORD-104406,Northeast,Boston,Fashion,Credit Card,67.35000,1,Not Returned,Returning,2024-10-30,5
ORD-104407,South,Charlotte,Home,Debit Card,64.68000,1,Not Returned,Loyal,2024-12-18,15
ORD-104408,West,Phoenix,Home,Gift Card,401.87000,4,Exchange,Returning,2024-05-23,15
ORD-104409,West,Seattle,Pet Supplies,Paypal,43.40000,1,Not Returned,Returning,2024-12-24,15
ORD-104410,Midwest,,Pet Supplies,Credit Card,45.68000,1,Not Returned,Returning,2024-02-06,0
ORD-104411,West,San Francisco,Sports,Credit Card,553.52000,4,Not Returned,Returning,2024-04-24,15
ORD-104412,South,Miami,Home,Paypal,62.50000,1,Not Returned,New,2025-09-28,5
ORD-104413,Northeast,,Office Supplies,Paypal,46.29000,1,Not Returned,Returning,2025-04-24,5
ORD-104414,Northeast,Pittsburgh,Home,Paypal,112.81000,1,Returned,Returning,2024-02-28,15
ORD-104415,Midwest,Detroit,Fashion,Apple Pay,167.54000,3,Not Returned,New,2024-06-08,5
ORD-104416,South,Houston,Toys,Gift Card,137.01000,3,Returned,Loyal,2025-03-23,15
ORD-104417,West,Los Angeles,Office Supplies,Paypal,54.98000,2,Not Returned,Returning,2025-11-30,10
ORD-104418,West,San Diego,Beauty,Buy Now Pay Later,26.60000,1,Not Returned,Loyal,2025-09-17,5
ORD-104419,West,Las Vegas,Electronics,Credit Card,411.79000,2,Not Returned,New,2024-11-20,25
ORD-104420,South,Charlotte,Pet Supplies,Credit Card,75.29000,2,Not Returned,Returning,2025-12-29,20
ORD-104421,South,Dallas,Fashion,Debit Card,75.92000,1,Not Returned,Returning,2024-08-22,0
ORD-104422,Northeast,Buffalo,Fashion,Paypal,32.75000,1,Not Returned,Loyal,2025-01-15,5
ORD-104423,West,San Francisco,Office Supplies,Apple Pay,117.56000,2,Returned,Returning,2024-11-12,25
ORD-104424,West,Phoenix,Home,Credit Card,50.21000,1,Not Returned,Returning,2024-03-29,0
ORD-104425,Midwest,Detroit,Electronics,Debit Card,202.59000,1,Not Returned,Loyal,2024-11-17,15
ORD-104426,South,Atlanta,Fashion,Paypal,398.61000,5,Not Returned,Returning,2024-09-07,0
ORD-104427,Midwest,Detroit,Home,Buy Now Pay Later,91.26000,1,Returned,Loyal,2025-06-25,0
ORD-104428,West,San Diego,Fashion,Credit Card,86.49000,1,Returned,Loyal,2025-12-08,30
ORD-104429,Midwest,Chicago,Electronics,Credit Card,168.76000,2,Returned,Returning,2025-02-20,
ORD-104430,Midwest,Columbus,Electronics,,201.56000,1,Not Returned,Loyal,2024-10-29,0
ORD-104431,Midwest,Detroit,Fashion,Apple Pay,55.39000,1,Not Returned,Returning,2025-04-13,5
ORD-104432,West,Phoenix,Sports,Credit Card,139.19000,1,Not Returned,Returning,2024-11-18,5
ORD-104433,West,Los Angeles,Home,,110.71000,1,Not Returned,Loyal,2024-01-19,0
ORD-104434,West,Phoenix,Toys,Apple Pay,76.17000,1,Not Returned,Returning,2025-07-05,0
ORD-104435,Midwest,Minneapolis,Home,Paypal,56.04000,2,Not Returned,Loyal,2025-10-16,15
ORD-104436,Midwest,Indianapolis,Fashion,Credit Card,524.97000,3,Exchange,Returning,2025-08-16,20
ORD-104437,West,San Diego,Toys,Apple Pay,58.19000,1,Not Returned,Returning,2024-11-09,15
ORD-104438,South,Atlanta,Home,Debit Card,173.01000,1,Not Returned,Returning,2025-03-29,5
ORD-104439,West,Seattle,Pet Supplies,Paypal,36.75000,1,Not Returned,Returning,2024-04-01,0
ORD-104440,Northeast,New York,Toys,Credit Card,360.92000,3,Exchange,Returning,2025-09-24,20
ORD-104441,West,San Francisco,Office Supplies,Credit Card,55.32000,1,Not Returned,Returning,2025-06-16,5
ORD-104442,South,Houston,Fashion,Debit Card,77.49000,2,Not Returned,Loyal,2024-03-04,15
ORD-104443,Midwest,Indianapolis,Fashion,Apple Pay,65.31000,1,Returned,Loyal,2025-10-17,0
ORD-104444,Midwest,Minneapolis,Fashion,,172.93000,2,Not Returned,Returning,2025-07-12,5
ORD-104445,Northeast,Buffalo,Fashion,Credit Card,57.96000,1,Not Returned,Loyal,2025-06-20,10
ORD-104446,Northeast,Pittsburgh,Fashion,Paypal,41.88000,1,Not Returned,Returning,2024-12-10,20
ORD-104447,West,San Francisco,Fashion,Apple Pay,65.41000,1,Not Returned,Returning,2025-05-09,0
ORD-104448,West,San Francisco,Beauty,Debit Card,34.85000,1,Not Returned,Returning,2025-01-20,0
ORD-104449,Midwest,St. Louis,Sports,Paypal,98.64000,1,Returned,Returning,2024-11-25,15
ORD-104450,Northeast,New York,Office Supplies,Credit Card,63.04000,3,Not Returned,Loyal,2025-12-23,10
ORD-104451,Midwest,,Office Supplies,Credit Card,40.79000,1,Not Returned,Returning,2025-07-30,20
ORD-104452,South,Miami,Home,Paypal,210.89000,1,Not Returned,Returning,2025-11-08,20
ORD-104453,Midwest,Chicago,Electronics,Apple Pay,129.51000,1,Not Returned,Returning,2025-12-30,15
ORD-104454,South,Dallas,Office Supplies,Credit Card,83.93000,3,Not Returned,Returning,2025-12-15,30
ORD-104455,Midwest,Minneapolis,Sports,Credit Card,112.90000,1,Returned,Returning,2025-08-28,10
ORD-104456,Midwest,Chicago,Electronics,Paypal,174.92000,1,Not Returned,Returning,2024-05-28,20
ORD-104457,South,Miami,Electronics,Credit Card,137.29000,1,Not Returned,Returning,2025-04-05,15
ORD-104458,Midwest,Minneapolis,Fashion,Credit Card,404.43000,2,Not Returned,Returning,2024-07-11,10
ORD-104459,West,Seattle,Electronics,Credit Card,113.78000,1,Not Returned,Returning,2025-08-29,15
ORD-104460,Northeast,Newark,Office Supplies,Credit Card,17.00000,1,Returned,Returning,2025-08-01,5
ORD-104461,Midwest,Minneapolis,Home,Credit Card,109.31000,1,Not Returned,Returning,2024-04-03,10
ORD-104462,South,Miami,Home,Paypal,358.49000,2,Not Returned,Loyal,2024-02-15,0
ORD-104463,West,Los Angeles,Toys,Credit Card,36.41000,1,Not Returned,New,2025-08-12,20
ORD-104464,West,Los Angeles,Electronics,Credit Card,97.09000,1,,Returning,2025-05-12,15
ORD-104465,West,Los Angeles,Fashion,Credit Card,472.26000,3,Returned,New,2025-09-18,15
ORD-104466,South,Charlotte,Beauty,Debit Card,32.44000,1,Not Returned,New,2024-09-09,0
ORD-104467,Midwest,Chicago,Fashion,Paypal,56.84000,1,,Returning,2024-05-20,0
ORD-104468,West,San Francisco,Beauty,Debit Card,23.42000,1,Not Returned,New,2025-01-20,0
ORD-104469,Northeast,Pittsburgh,Beauty,Paypal,58.18000,1,,Returning,2024-06-24,10
ORD-104470,Northeast,Pittsburgh,Fashion,Paypal,260.21000,4,Not Returned,Returning,2024-12-02,25
ORD-104471,South,Dallas,Home,Credit Card,171.08000,2,Not Returned,Returning,2024-01-12,0
ORD-104472,South,Charlotte,Toys,Credit Card,25.42000,1,,Returning,2025-09-01,
ORD-104473,Northeast,Buffalo,Electronics,Buy Now Pay Later,288.15000,1,Not Returned,New,2025-01-24,5
ORD-104474,South,Dallas,Home,Credit Card,120.28000,1,Returned,Returning,2024-11-04,10
ORD-104475,South,Nashville,Electronics,Apple Pay,123.59000,1,Exchange,New,2025-05-24,20
ORD-104476,Northeast,Pittsburgh,Home,Debit Card,483.58000,4,Not Returned,Returning,2024-10-06,
ORD-104477,West,San Francisco,Fashion,Credit Card,180.73000,2,Returned,Returning,2024-11-30,15
ORD-104478,Northeast,Boston,Electronics,Buy Now Pay Later,201.18000,1,Not Returned,Loyal,2025-12-25,10
ORD-104479,West,Las Vegas,Home,Debit Card,58.27000,1,Not Returned,Returning,2025-05-10,0
ORD-104480,West,Los Angeles,Electronics,Credit Card,626.93000,5,Not Returned,New,2024-09-13,5
ORD-104481,South,Dallas,Pet Supplies,Credit Card,164.71000,3,Not Returned,New,2024-07-05,5
ORD-104482,Midwest,Columbus,Beauty,Apple Pay,41.77000,1,Returned,Returning,2024-01-11,10
ORD-104483,Midwest,Minneapolis,Electronics,Buy Now Pay Later,308.04000,1,Not Returned,Returning,2025-07-14,5
ORD-104484,Northeast,Pittsburgh,Home,,243.01000,3,Not Returned,Loyal,2024-02-04,0
ORD-104485,Midwest,St. Louis,Beauty,Credit Card,30.83000,1,Exchange,Returning,2024-04-29,15
ORD-104486,South,Atlanta,Office Supplies,Buy Now Pay Later,23.31000,1,Not Returned,Loyal,2024-12-03,5
ORD-104487,South,Dallas,Pet Supplies,Credit Card,259.20000,5,,Returning,2025-05-30,0
ORD-104488,West,Seattle,Electronics,Credit Card,213.63000,1,Not Returned,Returning,2025-11-29,25
ORD-104489,Northeast,Philadelphia,Pet Supplies,Paypal,102.36000,2,Not Returned,Returning,2025-05-20,0
ORD-104490,Northeast,New York,Beauty,Credit Card,18.83000,1,Returned,New,2025-05-28,5
ORD-104491,South,Houston,Office Supplies,Credit Card,132.09000,4,Not Returned,Returning,2024-03-14,0
ORD-104492,Northeast,,Home,Credit Card,104.99000,1,Not Returned,New,2025-11-21,10
ORD-104493,South,Houston,Home,Paypal,64.39000,1,Returned,Returning,2024-06-16,5
ORD-104494,South,Charlotte,Beauty,Credit Card,28.26000,1,Not Returned,Returning,2024-05-25,10
ORD-104495,Midwest,St. Louis,Office Supplies,,215.78000,2,Not Returned,Returning,2024-04-03,10
ORD-104496,South,Dallas,Sports,Credit Card,314.57000,4,Not Returned,Returning,2025-12-14,10
ORD-104497,Midwest,Detroit,Home,Credit Card,171.36000,2,Not Returned,Returning,2024-09-08,0
ORD-104498,South,Houston,Toys,Debit Card,27.52000,1,Not Returned,New,2025-08-16,10
ORD-104499,Midwest,Detroit,Electronics,Debit Card,177.69000,2,Not Returned,New,2025-05-10,0
ORD-104500,West,Las Vegas,Fashion,Credit Card,163.92000,2,Exchange,New,2024-02-16,10
ORD-104501,West,San Francisco,Fashion,Apple Pay,436.18000,5,Not Returned,New,2024-02-23,10
ORD-104502,Northeast,New York,Home,Credit Card,636.16000,4,Not Returned,Returning,2024-11-23,20
ORD-104503,South,Miami,Sports,Paypal,272.27000,2,Not Returned,Returning,2024-03-17,10
ORD-104504,West,Seattle,Home,Debit Card,96.08000,1,Not Returned,Loyal,2025-10-22,20
ORD-104505,Midwest,Columbus,Home,Debit Card,224.41000,3,Not Returned,Returning,2025-02-02,20
ORD-104506,Northeast,Boston,Fashion,Credit Card,30.17000,1,Not Returned,Returning,2024-07-06,10
ORD-104507,West,Phoenix,Fashion,Debit Card,86.62000,1,Not Returned,Returning,2024-08-25,0
ORD-104508,West,San Diego,Electronics,Credit Card,102.41000,1,Not Returned,Loyal,2024-04-07,0
ORD-104509,West,Las Vegas,Fashion,,121.98000,1,Not Returned,New,2025-01-27,0
ORD-104510,Northeast,Boston,Pet Supplies,Debit Card,124.71000,3,Not Returned,Loyal,2025-07-04,20
ORD-104511,Northeast,New York,Electronics,Paypal,208.82000,3,,Loyal,2025-08-14,0
ORD-104512,Northeast,Pittsburgh,Beauty,Credit Card,31.95000,1,Not Returned,New,2025-09-29,15
ORD-104513,West,Phoenix,Office Supplies,Credit Card,25.96000,1,Not Returned,New,2024-06-24,5
ORD-104514,Northeast,New York,Office Supplies,Buy Now Pay Later,58.44000,1,Not Returned,New,2025-06-27,5
ORD-104515,Northeast,Pittsburgh,Beauty,Paypal,30.68000,1,Not Returned,Returning,2025-10-04,5
ORD-104516,West,Las Vegas,Electronics,Credit Card,413.36000,2,Not Returned,Loyal,2025-12-22,15
ORD-104517,West,Los Angeles,Sports,Credit Card,73.61000,1,Not Returned,New,2024-12-25,5
ORD-104518,West,Las Vegas,Sports,Buy Now Pay Later,70.38000,1,Returned,Returning,2025-06-06,5
ORD-104519,West,Las Vegas,Electronics,Debit Card,389.16000,2,Not Returned,Returning,2025-11-27,20
ORD-104520,West,Seattle,Fashion,Paypal,138.03000,2,Not Returned,Returning,2025-05-05,0
ORD-104521,Midwest,Detroit,Beauty,Apple Pay,26.70000,1,Not Returned,New,2024-01-10,0
ORD-104522,West,Los Angeles,Electronics,Debit Card,242.21000,2,Not Returned,Returning,2025-03-02,0
ORD-104523,Northeast,Boston,Office Supplies,Credit Card,61.29000,2,Not Returned,Returning,2025-06-25,0
ORD-104524,South,Houston,Toys,Credit Card,115.79000,1,Not Returned,New,2024-03-01,5
ORD-104525,West,Las Vegas,Beauty,Buy Now Pay Later,17.51000,1,Not Returned,Returning,2024-05-08,10
ORD-104526,Northeast,New York,Beauty,Debit Card,34.60000,1,Not Returned,New,2024-05-16,15
ORD-104527,Midwest,,Pet Supplies,Credit Card,175.00000,3,Not Returned,Returning,2024-03-30,5
ORD-104528,Northeast,New York,Fashion,Apple Pay,63.77000,1,Not Returned,Returning,2025-11-25,5
ORD-104529,West,Los Angeles,Pet Supplies,Credit Card,40.28000,1,Not Returned,Returning,2024-12-02,15
ORD-104530,South,Atlanta,Fashion,Credit Card,36.54000,1,Not Returned,Returning,2025-04-18,5
ORD-104531,Northeast,Newark,Fashion,Apple Pay,57.99000,1,Returned,Returning,2025-07-19,5
ORD-104532,South,Nashville,Electronics,Credit Card,393.10000,2,Not Returned,New,2025-12-07,0
ORD-104533,West,San Francisco,Fashion,Buy Now Pay Later,380.00000,5,Not Returned,Loyal,2024-03-07,
ORD-104534,West,Seattle,Fashion,Credit Card,79.48000,2,Exchange,Returning,2025-12-03,5
ORD-104535,South,Dallas,Fashion,Paypal,249.37000,4,Not Returned,Loyal,2025-07-19,0
ORD-104536,Midwest,Chicago,Fashion,Buy Now Pay Later,77.19000,1,Not Returned,Returning,2025-06-20,10
ORD-104537,Midwest,St. Louis,Electronics,Buy Now Pay Later,571.23000,5,Not Returned,New,2025-01-29,10
ORD-104538,Northeast,Philadelphia,Electronics,Paypal,425.33000,1,Not Returned,Returning,2025-12-17,20
ORD-104539,Midwest,Indianapolis,Sports,Paypal,332.37000,5,Not Returned,Returning,2024-10-26,10
ORD-104540,Northeast,Pittsburgh,Pet Supplies,Credit Card,353.53000,5,Not Returned,New,2024-07-02,0
ORD-104541,West,Seattle,Sports,Paypal,79.01000,1,Not Returned,Returning,2025-09-23,
ORD-104542,West,Los Angeles,Fashion,Credit Card,181.96000,3,Not Returned,New,2024-10-14,10
ORD-104543,West,San Francisco,Office Supplies,Apple Pay,79.85000,3,Not Returned,New,2024-01-17,0
ORD-104544,West,Phoenix,Home,Debit Card,86.02000,2,Not Returned,Returning,2024-01-16,10
ORD-104545,Northeast,Philadelphia,Home,Credit Card,198.25000,1,Not Returned,Returning,2025-11-18,10
ORD-104546,West,Las Vegas,Electronics,Apple Pay,220.00000,2,Not Returned,Returning,2024-12-13,20
ORD-104547,South,Dallas,Fashion,Debit Card,674.53000,5,Not Returned,New,2025-05-08,0
ORD-104548,South,Miami,Sports,Paypal,171.18000,1,Not Returned,Returning,2025-11-20,10
ORD-104549,Midwest,Minneapolis,Beauty,Debit Card,86.21000,1,Not Returned,Returning,2024-11-12,5
ORD-104550,Midwest,Indianapolis,Electronics,Credit Card,332.96000,3,Exchange,New,2024-01-10,15
ORD-104551,West,San Diego,Electronics,Gift Card,262.42000,1,Returned,Returning,2024-07-21,10
ORD-104552,Northeast,Buffalo,Sports,Paypal,126.94000,1,Not Returned,Returning,2025-11-21,30
ORD-104553,South,Dallas,Electronics,Credit Card,191.92000,2,Not Returned,Loyal,2025-03-17,0
ORD-104554,Northeast,Pittsburgh,Home,Credit Card,684.71000,3,Not Returned,New,2024-11-21,25
ORD-104555,Northeast,Newark,Office Supplies,Credit Card,15.34000,1,Not Returned,Returning,2025-09-02,5
ORD-104556,Northeast,Pittsburgh,Home,Debit Card,98.18000,1,Not Returned,Returning,2024-04-19,10
ORD-104557,South,Atlanta,Pet Supplies,Credit Card,50.09000,1,Returned,Returning,2025-12-18,0
ORD-104558,Midwest,Indianapolis,Sports,Credit Card,73.32000,1,,New,2024-02-23,0
ORD-104559,West,Los Angeles,Fashion,Buy Now Pay Later,44.22000,1,Not Returned,Returning,2024-04-19,0
ORD-104560,West,Seattle,Sports,Credit Card,70.25000,2,Not Returned,Returning,2025-07-26,0
ORD-104561,West,San Francisco,Sports,Credit Card,166.67000,1,Not Returned,New,2025-11-19,10
ORD-104562,West,Seattle,Pet Supplies,Buy Now Pay Later,86.72000,1,Not Returned,Returning,2025-09-03,10
ORD-104563,South,Charlotte,Fashion,Debit Card,44.70000,1,Not Returned,Returning,2024-05-01,10
ORD-104564,Northeast,Pittsburgh,Electronics,Debit Card,1024.91000,3,Not Returned,Returning,2025-03-12,5
ORD-104565,South,Charlotte,Toys,Credit Card,61.56000,1,Not Returned,New,2024-10-04,5
ORD-104566,South,Houston,Home,Debit Card,458.18000,5,Not Returned,Returning,2024-01-30,0
ORD-104567,Midwest,Chicago,Home,Credit Card,79.71000,1,Not Returned,Loyal,2025-10-16,5
ORD-104568,West,Phoenix,Electronics,Credit Card,130.43000,1,,New,2024-09-08,10
ORD-104569,West,Las Vegas,Home,Debit Card,76.79000,1,Not Returned,Returning,2024-09-16,0
ORD-104570,West,San Francisco,Beauty,Gift Card,121.72000,4,Not Returned,Returning,2024-10-17,0
ORD-104571,South,Houston,Electronics,Credit Card,198.74000,1,Not Returned,Returning,2025-06-21,0
ORD-104572,Midwest,Columbus,Electronics,Credit Card,75.58000,1,,Returning,2024-08-13,5
ORD-104573,South,Atlanta,Office Supplies,Paypal,79.76000,3,Not Returned,New,2024-08-25,10
ORD-104574,Midwest,Minneapolis,Beauty,Credit Card,27.84000,2,Not Returned,Loyal,2025-02-20,0
ORD-104575,Northeast,Pittsburgh,Home,Debit Card,252.36000,4,Not Returned,Returning,2024-04-22,5
ORD-104576,West,San Francisco,Beauty,Debit Card,28.27000,1,Not Returned,New,2025-05-15,15
ORD-104577,Midwest,St. Louis,Office Supplies,Credit Card,28.04000,1,Not Returned,Loyal,2024-11-19,15
ORD-104578,Northeast,Boston,Fashion,Debit Card,206.01000,1,Not Returned,Returning,2025-12-25,10
ORD-104579,South,Dallas,Fashion,Debit Card,134.61000,2,Not Returned,New,2025-08-17,0
ORD-104580,West,San Francisco,Electronics,,107.84000,1,Not Returned,New,2025-07-30,5
ORD-104581,West,Las Vegas,Home,Credit Card,624.63000,4,Not Returned,Loyal,2025-07-29,
ORD-104582,South,Houston,Electronics,Credit Card,452.95000,3,Not Returned,New,2024-05-24,5
ORD-104583,Northeast,Buffalo,Electronics,Paypal,260.11000,3,Not Returned,New,2025-12-28,10
ORD-104584,Midwest,Detroit,Beauty,Credit Card,76.15000,2,Exchange,Returning,2024-05-02,15
ORD-104585,West,San Francisco,Pet Supplies,Paypal,135.08000,3,,Loyal,2025-01-07,15
ORD-104586,West,Los Angeles,Home,Credit Card,186.48000,4,Not Returned,Returning,2025-01-19,10
ORD-104587,South,,Electronics,Apple Pay,1604.70000,3,Not Returned,New,2025-06-03,10
ORD-104588,West,Las Vegas,Pet Supplies,,62.76000,2,Not Returned,Returning,2024-08-10,15
ORD-104589,South,Houston,Home,Credit Card,192.73000,3,Not Returned,Returning,2025-08-18,0
ORD-104590,Midwest,Indianapolis,Beauty,Credit Card,42.90000,1,Exchange,New,2024-12-08,20
ORD-104591,South,Atlanta,Pet Supplies,Paypal,86.26000,2,Not Returned,Loyal,2024-04-11,0
ORD-104592,South,Miami,Pet Supplies,Paypal,80.28000,1,Not Returned,Returning,2025-12-23,15
ORD-104593,Northeast,Newark,Office Supplies,,63.27000,2,Returned,Returning,2025-04-13,5
ORD-104594,Northeast,,Beauty,Credit Card,84.01000,4,Not Returned,New,2025-07-20,0
ORD-104595,West,,Electronics,Paypal,233.93000,1,Not Returned,Returning,2025-03-26,15
ORD-104596,Northeast,Buffalo,Sports,Paypal,196.18000,3,Not Returned,Loyal,2024-08-23,0
ORD-104597,West,Las Vegas,Fashion,Credit Card,82.39000,1,Not Returned,New,2024-10-30,5
ORD-104598,West,Seattle,Electronics,Gift Card,121.28000,2,Not Returned,Returning,2024-02-11,10
ORD-104599,West,Phoenix,Fashion,Apple Pay,92.01000,2,Not Returned,New,2025-05-22,10
ORD-104600,South,Houston,Electronics,Gift Card,652.43000,3,Not Returned,New,2024-02-15,10
ORD-104601,Midwest,Columbus,Home,Credit Card,17.16000,1,Not Returned,Returning,2025-06-16,0
ORD-104602,West,Phoenix,Electronics,Debit Card,399.00000,2,Not Returned,Loyal,2024-08-26,0
ORD-104603,Midwest,Chicago,Home,Credit Card,524.55000,5,Not Returned,Loyal,2025-12-26,10
ORD-104604,Northeast,Boston,Fashion,Paypal,59.27000,1,Not Returned,New,2025-10-30,15
ORD-104605,West,Phoenix,Home,Debit Card,291.85000,2,Not Returned,Returning,2024-06-30,10
ORD-104606,Midwest,Columbus,Sports,Gift Card,95.73000,1,Not Returned,Loyal,2024-06-24,20
ORD-104607,Midwest,Detroit,Sports,Buy Now Pay Later,37.64000,2,Not Returned,Returning,2024-03-16,10
ORD-104608,South,Miami,Office Supplies,Paypal,28.12000,1,Not Returned,New,2024-09-06,10
ORD-104609,South,Atlanta,Beauty,Credit Card,34.06000,1,Not Returned,Returning,2025-11-20,15
ORD-104610,West,Phoenix,Pet Supplies,Buy Now Pay Later,121.56000,2,Not Returned,New,2024-09-18,15
ORD-104611,West,Las Vegas,Home,Credit Card,242.42000,2,Not Returned,Returning,2025-07-30,0
ORD-104612,South,Nashville,Beauty,Credit Card,84.66000,4,Not Returned,Returning,2025-06-19,5
ORD-104613,South,Charlotte,Sports,,79.01000,1,Not Returned,New,2025-07-28,0
ORD-104614,South,Nashville,Fashion,Credit Card,148.91000,2,Returned,Loyal,2025-08-14,20
ORD-104615,Northeast,Philadelphia,Electronics,Credit Card,211.48000,3,Exchange,Loyal,2025-02-10,5
ORD-104616,Northeast,Newark,Home,Credit Card,32.37000,1,Returned,New,2025-05-18,0
ORD-104617,Northeast,Newark,Beauty,Debit Card,72.72000,3,Not Returned,New,2024-03-02,20
ORD-104618,Midwest,Chicago,Fashion,Apple Pay,297.89000,2,,Returning,2025-06-24,10
ORD-104619,West,Los Angeles,Home,Credit Card,121.45000,1,Not Returned,Returning,2025-11-30,10
ORD-104620,Midwest,Minneapolis,Home,Debit Card,232.58000,2,Not Returned,Returning,2025-06-20,5
ORD-104621,Northeast,Philadelphia,Office Supplies,Credit Card,32.54000,1,Not Returned,Loyal,2024-12-10,15
ORD-104622,West,San Francisco,Pet Supplies,Credit Card,49.62000,2,Not Returned,Returning,2024-02-21,10
ORD-104623,Northeast,New York,Fashion,Apple Pay,110.05000,3,Not Returned,Returning,2024-11-21,5
ORD-104624,Northeast,Philadelphia,Electronics,Credit Card,145.42000,1,Not Returned,Returning,2025-11-24,10
ORD-104625,West,Seattle,Fashion,Debit Card,125.53000,2,Not Returned,Loyal,2025-12-29,25
ORD-104626,West,San Diego,Home,Credit Card,42.58000,1,Not Returned,Returning,2025-08-23,15
ORD-104627,Northeast,New York,Fashion,Paypal,42.64000,1,Not Returned,Loyal,2024-09-05,5
ORD-104628,West,Los Angeles,Toys,Paypal,32.42000,1,Not Returned,Returning,2024-03-02,15
ORD-104629,West,,Electronics,Debit Card,490.11000,3,Not Returned,Loyal,2024-01-05,10
ORD-104630,Midwest,Chicago,Electronics,Credit Card,157.55000,1,Returned,Returning,2024-08-08,15
ORD-104631,West,Phoenix,Home,Paypal,186.14000,1,Not Returned,Returning,2024-09-07,10
ORD-104632,South,Nashville,Fashion,Debit Card,405.64000,3,Returned,Returning,2025-10-13,0
ORD-104633,Midwest,Indianapolis,Beauty,Debit Card,40.87000,1,Not Returned,Loyal,2024-01-14,5
ORD-104634,West,Las Vegas,Electronics,Credit Card,194.77000,1,Not Returned,Returning,2025-11-02,10
ORD-104635,West,San Francisco,Toys,Credit Card,75.20000,2,Not Returned,Returning,2025-05-06,0
ORD-104636,West,Los Angeles,Office Supplies,Apple Pay,84.71000,2,Not Returned,Loyal,2024-12-15,10
ORD-104637,South,Charlotte,Fashion,Paypal,139.24000,2,Returned,Returning,2025-05-14,5
ORD-104638,West,Los Angeles,Office Supplies,Paypal,194.16000,4,Not Returned,New,2025-07-20,5
ORD-104639,Midwest,St. Louis,Pet Supplies,,51.56000,1,Not Returned,New,2025-11-06,25
ORD-104640,South,Miami,Electronics,Buy Now Pay Later,133.90000,1,Not Returned,Returning,2025-03-27,10
ORD-104641,South,Houston,Electronics,,126.15000,1,Not Returned,Returning,2025-07-03,5
ORD-104642,South,,Electronics,Paypal,305.64000,2,Not Returned,New,2024-10-29,15
ORD-104643,Midwest,Minneapolis,Fashion,Credit Card,275.67000,4,Not Returned,New,2024-09-02,15
ORD-104644,Northeast,Boston,Pet Supplies,Credit Card,41.85000,1,Not Returned,Returning,2025-08-06,10
ORD-104645,West,San Diego,Electronics,Paypal,508.41000,2,Returned,New,2024-04-03,5
ORD-104646,Northeast,New York,Electronics,Credit Card,185.50000,1,Not Returned,New,2024-09-15,0
ORD-104647,Northeast,New York,Fashion,Paypal,35.31000,1,Not Returned,Returning,2024-03-14,10
ORD-104648,West,Seattle,Electronics,Paypal,233.60000,1,Not Returned,Loyal,2024-12-18,5
ORD-104649,Northeast,Buffalo,Sports,Apple Pay,69.20000,1,Not Returned,Loyal,2025-02-18,20
ORD-104650,Midwest,Detroit,Beauty,Buy Now Pay Later,58.79000,1,Not Returned,Returning,2024-08-13,5
ORD-104651,South,Dallas,Electronics,Credit Card,160.68000,1,Returned,New,2024-08-19,10
ORD-104652,South,Charlotte,Fashion,Buy Now Pay Later,85.75000,1,Not Returned,Returning,2025-11-16,15
ORD-104653,West,San Francisco,Fashion,Buy Now Pay Later,84.56000,2,Not Returned,New,2025-01-21,0
ORD-104654,West,Phoenix,Fashion,Debit Card,64.39000,1,Not Returned,Returning,2024-01-22,0
ORD-104655,Midwest,Minneapolis,Beauty,Credit Card,26.41000,1,Not Returned,Returning,2024-07-16,5
ORD-104656,South,Miami,Electronics,Debit Card,205.51000,2,Not Returned,Returning,2025-06-16,10
ORD-104657,South,Atlanta,Electronics,Paypal,124.71000,1,Returned,Returning,2024-10-05,5
ORD-104658,West,San Diego,Sports,Credit Card,49.73000,1,Returned,Returning,2025-06-15,5
ORD-104659,South,Nashville,Fashion,Buy Now Pay Later,57.72000,1,Returned,Returning,2025-09-03,0
ORD-104660,West,Phoenix,Fashion,Debit Card,104.10000,2,Not Returned,Returning,2025-07-09,5
ORD-104661,Northeast,Newark,Toys,Paypal,27.56000,1,Not Returned,Loyal,2024-11-30,5
ORD-104662,Midwest,Detroit,Electronics,Credit Card,248.57000,1,Not Returned,Returning,2025-08-06,20
ORD-104663,West,Los Angeles,Fashion,Credit Card,97.57000,1,Not Returned,Returning,2025-07-03,5
ORD-104664,West,San Francisco,Fashion,Credit Card,134.03000,1,Returned,New,2024-11-23,0
ORD-104665,West,San Francisco,Electronics,Credit Card,69.56000,1,Returned,Loyal,2025-09-01,5
ORD-104666,Midwest,Minneapolis,Electronics,Apple Pay,91.88000,1,,Returning,2025-11-23,20
ORD-104667,West,Seattle,Electronics,Debit Card,189.15000,1,Not Returned,Loyal,2024-09-29,0
ORD-104668,South,Atlanta,Beauty,Credit Card,44.23000,2,Not Returned,Returning,2024-04-24,5
ORD-104669,South,Dallas,Electronics,Credit Card,217.29000,1,Not Returned,New,2025-08-06,10
ORD-104670,South,Charlotte,Home,Paypal,147.79000,3,Not Returned,Returning,2025-06-09,5
ORD-104671,South,Houston,Office Supplies,Debit Card,50.27000,2,Not Returned,Returning,2024-01-20,5
ORD-104672,West,Las Vegas,Beauty,,39.25000,2,Not Returned,Returning,2025-07-18,5
